time,src,dst,protocol,length
1784851930.5444322,192.168.8.138,20.42.73.31,6,54
1784851930.5444322,192.168.8.138,20.42.73.31,6,78
1784851930.5444322,192.168.8.138,20.42.73.31,6,54
1784851930.5518453,20.42.73.31,192.168.8.138,6,54
1784851930.552298,192.168.8.138,20.42.73.31,6,54
1784851930.5943866,192.168.8.138,239.255.255.250,17,179
1784851930.649076,192.168.8.138,224.0.0.252,17,75
1784851930.677224,192.168.8.138,125.214.166.83,6,208
1784851930.7000022,72.145.35.100,192.168.8.138,6,1454
1784851930.7009847,72.145.35.100,192.168.8.138,6,1078
1784851930.7009847,192.168.8.138,72.145.35.100,6,54
1784851930.7060592,192.168.8.138,72.145.35.100,6,212
1784851930.7573972,192.168.8.138,140.248.129.91,6,374
1784851930.7573972,192.168.8.138,239.255.255.250,17,212
1784851930.8065226,20.42.73.31,192.168.8.138,6,54
1784851930.8065226,20.42.73.31,192.168.8.138,6,54
1784851930.9070063,192.168.8.138,239.255.255.250,17,212
1784851930.9070063,72.145.35.100,192.168.8.138,6,105
1784851930.912504,192.168.8.138,72.145.35.100,6,375
1784851930.9398773,192.168.8.138,224.0.0.251,17,93
1784851930.9545715,192.168.8.138,224.0.0.251,17,93
1784851930.9956748,192.168.8.138,140.248.129.91,6,357
1784851930.9956748,192.168.8.138,20.205.243.166,6,511
1784851931.078641,192.168.8.138,224.0.0.251,17,93
1784851931.0934901,192.168.8.138,34.107.243.93,6,66
1784851931.0938268,192.168.8.138,224.0.0.251,17,371
1784851931.1142085,72.145.35.100,192.168.8.138,6,768
1784851931.131824,192.168.8.138,23.37.85.180,6,66
1784851931.1490707,34.107.243.93,192.168.8.138,6,66
1784851931.1490707,192.168.8.138,34.107.243.93,6,54
1784851931.1548667,192.168.8.138,34.107.243.93,6,1454
1784851931.1548667,192.168.8.138,34.107.243.93,6,1138
1784851931.1618426,192.168.8.138,72.145.35.100,6,54
1784851931.1745024,192.168.8.138,239.255.255.250,17,179
1784851931.189649,23.37.85.180,192.168.8.138,6,66
1784851931.189649,192.168.8.138,23.37.85.180,6,54
1784851931.1906958,192.168.8.138,23.37.85.180,6,271
1784851931.2015622,192.168.8.138,176.97.122.245,6,66
1784851931.2452278,23.37.85.180,192.168.8.138,6,1454
1784851931.2452278,23.37.85.180,192.168.8.138,6,1454
1784851931.2452278,23.37.85.180,192.168.8.138,6,1350
1784851931.2452278,192.168.8.138,23.37.85.180,6,54
1784851931.2452278,23.37.85.180,192.168.8.138,6,1454
1784851931.2452278,192.168.8.138,23.37.85.180,6,54
1784851931.2548091,23.37.85.180,192.168.8.138,6,54
1784851931.255796,192.168.8.138,23.37.85.180,6,54
1784851931.2797897,192.168.8.138,34.107.243.93,6,1454
1784851931.2947094,23.37.85.180,192.168.8.138,6,1454
1784851931.2947094,23.37.85.180,192.168.8.138,6,1454
1784851931.2947094,23.37.85.180,192.168.8.138,6,392
1784851931.2947094,192.168.8.138,23.37.85.180,6,54
1784851931.2947094,192.168.8.138,23.37.85.180,6,180
1784851931.3496356,23.37.85.180,192.168.8.138,6,360
1784851931.3577,192.168.8.138,23.37.85.180,6,416
1784851931.3815417,176.97.122.245,192.168.8.138,6,66
1784851931.3815417,192.168.8.138,176.97.122.245,6,54
1784851931.3815417,192.168.8.138,176.97.122.245,6,1420
1784851931.4116216,98.70.192.224,192.168.8.138,6,1124
1784851931.4116216,23.37.85.180,192.168.8.138,6,1454
1784851931.4116216,23.37.85.180,192.168.8.138,6,90
1784851931.4116216,192.168.8.138,23.37.85.180,6,54
1784851931.4602177,192.168.8.138,98.70.192.224,6,54
1784851931.5849504,192.168.8.138,34.107.243.93,6,1454
1784851931.5849504,176.97.122.245,192.168.8.138,6,54
1784851931.8892138,192.168.8.138,125.214.166.83,6,208
1784851931.8892138,192.168.8.138,20.190.148.167,6,66
1784851931.9153805,192.168.8.138,239.255.255.250,17,212
1784851931.972503,192.168.8.138,140.248.129.91,6,374
1784851932.0197923,20.190.148.167,192.168.8.138,6,66
1784851932.0197923,192.168.8.138,20.190.148.167,6,54
1784851932.0356634,192.168.8.138,20.190.148.167,6,518
1784851932.0416234,192.168.8.138,140.248.129.91,6,54
1784851932.0416234,192.168.8.138,140.248.129.91,6,66
1784851932.0973752,192.168.8.138,224.0.0.251,17,371
1784851932.0998108,140.248.129.91,192.168.8.138,6,66
1784851932.0998108,192.168.8.138,140.248.129.91,6,54
1784851932.0998108,192.168.8.138,140.248.129.91,6,357
1784851932.174258,20.190.148.167,192.168.8.138,6,1454
1784851932.174258,20.190.148.167,192.168.8.138,6,1454
1784851932.174258,20.190.148.167,192.168.8.138,6,1208
1784851932.174258,192.168.8.138,20.190.148.167,6,54
1784851932.1901548,192.168.8.138,34.107.243.93,6,1454
1784851932.200127,192.168.8.138,20.205.243.166,6,511
1784851932.201489,192.168.8.138,140.248.129.91,6,357
1784851932.2410314,192.168.8.138,20.190.148.167,6,212
1784851932.3770206,20.190.148.167,192.168.8.138,6,105
1784851932.3836906,192.168.8.138,20.190.148.167,6,354
1784851932.3836906,192.168.8.138,20.190.148.167,6,1454
1784851932.3836906,192.168.8.138,20.190.148.167,6,1454
1784851932.3908947,192.168.8.138,20.190.148.167,6,1454
1784851932.391788,192.168.8.138,20.190.148.167,6,1454
1784851932.39235,192.168.8.138,20.190.148.167,6,1224
1784851932.410877,192.168.8.138,140.248.129.91,6,357
1784851932.5298126,20.190.148.167,192.168.8.138,6,54
1784851932.5298126,20.190.148.167,192.168.8.138,6,54
1784851932.7197351,192.168.8.138,140.248.129.91,6,357
1784851932.7597535,20.190.148.167,192.168.8.138,6,1454
1784851932.7597535,20.190.148.167,192.168.8.138,6,1454
1784851932.7597535,20.190.148.167,192.168.8.138,6,1454
1784851932.7597535,20.190.148.167,192.168.8.138,6,1454
1784851932.7597535,20.190.148.167,192.168.8.138,6,1454
1784851932.7597535,20.190.148.167,192.168.8.138,6,1454
1784851932.7597535,20.190.148.167,192.168.8.138,6,1454
1784851932.7597535,20.190.148.167,192.168.8.138,6,1454
1784851932.7597535,20.190.148.167,192.168.8.138,6,1454
1784851932.7597535,20.190.148.167,192.168.8.138,6,1454
1784851932.7597535,20.190.148.167,192.168.8.138,6,1454
1784851932.7597535,20.190.148.167,192.168.8.138,6,1454
1784851932.7597535,192.168.8.138,20.190.148.167,6,54
1784851932.884794,20.190.148.167,192.168.8.138,6,1454
1784851932.884794,20.190.148.167,192.168.8.138,6,187
1784851932.896444,192.168.8.138,20.190.148.167,6,54
1784851932.9148989,192.168.8.138,239.255.255.250,17,212
1784851933.180337,192.168.8.138,140.82.112.26,6,590
1784851933.3209436,192.168.8.138,140.248.129.91,6,357
1784851933.3927386,192.168.8.138,34.107.243.93,6,590
1784851933.6003766,192.168.8.138,239.255.255.250,17,179
1784851933.9197717,192.168.8.138,239.255.255.250,17,212
1784851934.1713827,192.168.8.138,4.186.91.176,6,66
1784851934.1794705,192.168.8.138,239.255.255.250,17,179
1784851934.2879083,4.186.91.176,192.168.8.138,6,66
1784851934.2889178,192.168.8.138,4.186.91.176,6,54
1784851934.2902608,192.168.8.138,125.214.166.83,6,208
1784851934.292043,192.168.8.138,4.186.91.176,6,529
1784851934.373472,192.168.8.138,140.248.129.91,6,374
1784851934.5270085,192.168.8.138,140.248.129.91,6,357
1784851934.595423,192.168.8.138,34.107.243.93,6,590
1784851934.6034405,192.168.8.138,140.248.129.91,6,357
1784851934.6052403,192.168.8.138,20.205.243.166,6,511
1784851934.6725454,192.168.8.138,4.186.91.176,6,529
1784851935.0815175,192.168.8.138,4.186.91.176,6,529
1784851935.7902708,192.168.8.138,4.186.91.176,6,529
1784851935.8120635,192.168.8.138,34.107.243.93,6,1454
1784851935.9077358,192.168.8.138,140.82.112.26,6,590
1784851936.6922007,192.168.8.138,192.168.8.1,17,77
1784851936.7051742,192.168.8.1,192.168.8.138,17,77
1784851936.9348607,192.168.8.138,140.248.129.91,6,357
1784851937.0446424,192.168.8.138,140.248.129.91,6,54
1784851937.0464373,192.168.8.138,140.248.129.91,6,66
1784851937.1122677,140.248.129.91,192.168.8.138,6,66
1784851937.1122677,192.168.8.138,140.248.129.91,6,54
1784851937.1122677,192.168.8.138,140.248.129.91,6,357
1784851937.1456716,192.168.8.138,140.248.129.91,6,55
1784851937.1853461,192.168.8.138,239.255.255.250,17,179
1784851937.2014318,192.168.8.138,4.186.91.176,6,529
1784851937.3864913,192.168.8.138,140.248.129.91,6,55
1784851937.4223275,192.168.8.138,140.248.129.91,6,357
1784851937.7236974,192.168.8.138,140.248.129.91,6,357
1784851937.743312,192.168.8.138,23.226.136.46,6,66
1784851937.8956218,192.168.8.138,140.82.112.26,6,55
1784851938.1604996,192.168.8.138,140.248.129.91,6,55
1784851938.2131088,192.168.8.138,34.107.243.93,6,1454
1784851938.3301477,192.168.8.138,140.248.129.91,6,357
1784851938.400057,192.168.8.138,140.248.129.91,6,55
1784851938.608864,192.168.8.138,4.186.91.176,6,529
1784851938.6347537,192.168.8.138,140.82.112.26,6,590
1784851938.7493896,192.168.8.138,23.226.136.46,6,66
1784851938.9109182,192.168.8.138,140.82.112.26,6,55
1784851939.0980506,192.168.8.138,125.214.166.83,6,208
1784851939.1655936,192.168.8.138,140.248.129.91,6,55
1784851939.1835954,192.168.8.138,140.248.129.91,6,374
1784851939.4075074,192.168.8.138,140.248.129.91,6,357
1784851939.4075074,192.168.8.138,20.205.243.166,6,511
1784851939.5436652,192.168.8.138,140.248.129.91,6,357
1784851939.9176958,192.168.8.138,140.82.112.26,6,55
1784851940.0162494,192.168.8.138,4.186.91.176,6,529
1784851940.1779964,192.168.8.138,140.248.129.91,6,55
1784851940.7557375,192.168.8.138,23.226.136.46,6,66
1784851940.924396,192.168.8.138,140.82.112.26,6,55
1784851941.1617239,192.168.8.138,34.107.243.93,6,55
1784851941.1802206,192.168.8.138,140.248.129.91,6,55
1784851941.7335875,192.168.8.138,140.248.129.91,6,357
1784851941.9404101,192.168.8.138,140.82.112.26,6,55
1784851941.9496868,192.168.8.138,140.248.129.91,6,357
1784851942.118075,192.168.8.138,140.248.129.91,6,55
1784851942.118075,192.168.8.138,140.248.129.91,6,54
1784851942.118075,192.168.8.138,140.248.129.91,6,66
1784851942.1648426,192.168.8.138,34.107.243.93,6,55
1784851942.185537,192.168.8.138,140.248.129.91,6,55
1784851942.3695812,192.168.8.138,140.248.129.91,6,66
1784851942.81391,192.168.8.138,4.186.91.176,6,529
1784851942.9436202,192.168.8.138,140.82.112.26,6,55
1784851943.013632,192.168.8.138,34.107.243.93,6,1454
1784851943.1251702,192.168.8.138,140.248.129.91,6,55
1784851943.1251702,192.168.8.138,140.248.129.91,6,66
1784851943.1876445,192.168.8.138,34.107.243.93,6,55
1784851943.1876445,192.168.8.138,140.248.129.91,6,55
1784851943.378538,192.168.8.138,140.248.129.91,6,66
1784851943.957331,192.168.8.138,140.82.112.26,6,55
1784851944.0786214,192.168.8.138,140.82.112.26,6,590
1784851944.142966,192.168.8.138,140.248.129.91,6,55
1784851944.188982,192.168.8.138,34.107.243.93,6,55
1784851944.1901276,192.168.8.138,140.248.129.91,6,55
1784851944.6424074,192.168.8.138,224.0.0.2,2,46
1784851944.6454983,0.0.0.0,255.255.255.255,17,365
1784851944.64811,192.168.8.1,255.255.255.255,17,354
1784851944.6898346,192.168.8.138,4.145.79.82,6,153
1784851944.701724,192.168.8.138,224.0.0.252,2,46
1784851944.70741,192.168.8.138,224.0.0.2,2,46
1784851944.7187693,140.248.129.91,192.168.8.138,6,66
1784851944.7187693,140.248.129.91,192.168.8.138,6,66
1784851944.7187693,140.248.129.91,192.168.8.138,6,66
1784851944.7187693,192.168.8.138,140.248.129.91,6,66
1784851944.7187693,192.168.8.138,140.248.129.91,6,54
1784851944.7187693,192.168.8.138,140.248.129.91,6,357
1784851944.7428927,192.168.8.138,224.0.0.252,2,46
1784851944.7428927,192.168.8.138,224.0.0.2,2,46
1784851944.7428927,192.168.8.138,224.0.0.252,2,46
1784851944.7428927,192.168.8.138,224.0.0.252,17,75
1784851944.7527797,4.145.79.82,192.168.8.138,6,223
1784851944.7566676,192.168.8.138,23.226.136.46,6,66
1784851944.7980676,192.168.8.138,4.145.79.82,6,54
1784851944.8495092,192.168.8.138,224.0.0.251,2,46
1784851944.8495092,192.168.8.138,239.255.255.250,2,46
1784851944.8495092,192.168.8.138,224.0.0.252,2,46
1784851944.957624,192.168.8.138,140.82.112.26,6,55
1784851945.144493,192.168.8.138,140.248.129.91,6,55
1784851945.158742,192.168.8.138,224.0.0.252,17,75
1784851945.193429,192.168.8.138,34.107.243.93,6,55
1784851945.1956394,192.168.8.138,140.248.129.91,6,55
1784851945.3457515,192.168.8.138,224.0.0.251,2,46
1784851945.3457515,192.168.8.138,239.255.255.250,2,46
1784851945.6556256,192.168.8.138,140.248.129.91,6,54
1784851945.6715941,192.168.8.138,140.248.129.91,6,66
1784851945.7498455,140.248.129.91,192.168.8.138,6,66
1784851945.7508962,192.168.8.138,140.248.129.91,6,54
1784851945.7518945,192.168.8.138,140.248.129.91,6,374
1784851945.964156,192.168.8.138,140.82.112.26,6,55
1784851946.0526001,192.168.8.138,140.248.129.91,6,374
1784851946.1480114,192.168.8.138,140.248.129.91,6,55
1784851946.205621,192.168.8.138,34.107.243.93,6,55
1784851946.2068892,192.168.8.138,140.248.129.91,6,55
1784851946.3589113,192.168.8.138,140.248.129.91,6,374
1784851946.7567008,192.168.8.138,140.248.129.91,6,357
1784851946.9610915,192.168.8.138,140.248.129.91,6,374
1784851946.9767218,192.168.8.138,140.82.112.26,6,55
1784851947.1214583,192.168.8.138,140.248.129.91,6,55
1784851947.141817,192.168.8.138,140.248.129.91,6,54
1784851947.1432416,192.168.8.138,140.248.129.91,6,357
1784851947.15674,192.168.8.138,140.248.129.91,6,55
1784851947.210994,192.168.8.138,34.107.243.93,6,55
1784851947.2119415,192.168.8.138,140.248.129.91,6,54
1784851947.7797265,192.168.8.138,140.248.129.91,6,357
1784851947.9045527,192.168.8.138,140.82.112.26,6,66
1784851947.980543,192.168.8.138,140.82.112.26,6,54
1784851948.128833,192.168.8.138,140.248.129.91,6,55
1784851948.128833,140.82.112.26,192.168.8.138,6,66
1784851948.128833,192.168.8.138,140.82.112.26,6,54
1784851948.128833,192.168.8.138,140.82.112.26,6,1454
1784851948.128833,192.168.8.138,140.82.112.26,6,724
1784851948.1610188,192.168.8.138,140.248.129.91,6,55
1784851948.168013,192.168.8.138,140.248.129.91,6,374
1784851948.2216053,192.168.8.138,34.107.243.93,6,55
1784851948.400377,192.168.8.138,4.186.91.176,6,529
1784851948.587153,192.168.8.138,140.82.112.26,6,1454
1784851948.7033753,192.168.8.138,125.214.166.83,6,54
1784851949.0141103,192.168.8.138,140.248.129.91,6,54
1784851949.0151155,192.168.8.138,20.205.243.166,6,54
1784851949.13877,192.168.8.138,140.248.129.91,6,55
1784851949.172256,192.168.8.138,140.248.129.91,6,55
1784851949.2259855,192.168.8.138,34.107.243.93,6,55
1784851949.3211572,192.168.8.138,140.82.112.26,6,1454
1784851949.3957558,192.168.8.138,239.255.255.250,17,212
1784851949.8123713,192.168.8.138,20.184.175.3,6,66
1784851950.0757077,20.184.175.3,192.168.8.138,6,66
1784851950.0757077,192.168.8.138,20.184.175.3,6,54
1784851950.076931,192.168.8.138,20.184.175.3,6,571
1784851950.1488392,192.168.8.138,140.248.129.91,6,55
1784851950.1738143,192.168.8.138,140.248.129.91,6,55
1784851950.2023823,192.168.8.138,140.248.129.91,6,357
1784851950.2299218,192.168.8.138,34.107.243.93,6,55
1784851950.357527,20.184.175.3,192.168.8.138,6,153
1784851950.357527,192.168.8.138,20.184.175.3,6,491
1784851950.4165308,192.168.8.138,239.255.255.250,17,212
1784851950.5763605,192.168.8.138,140.248.129.91,6,374
1784851950.6401153,20.184.175.3,192.168.8.138,6,1454
1784851950.6401153,20.184.175.3,192.168.8.138,6,1454
1784851950.6401153,20.184.175.3,192.168.8.138,6,1454
1784851950.6401153,20.184.175.3,192.168.8.138,6,1454
1784851950.6401153,20.184.175.3,192.168.8.138,6,1090
1784851950.6401153,192.168.8.138,20.184.175.3,6,54
1784851950.6559947,192.168.8.138,20.184.175.3,6,1454
1784851950.6559947,192.168.8.138,20.184.175.3,6,933
1784851950.6559947,192.168.8.138,140.82.112.26,6,1454
1784851950.845136,192.168.8.138,140.248.129.91,6,357
1784851950.9286823,20.184.175.3,192.168.8.138,6,157
1784851950.9286823,20.184.175.3,192.168.8.138,6,520
1784851950.9286823,192.168.8.138,20.184.175.3,6,54
1784851950.9286823,192.168.8.138,20.184.175.3,6,78
1784851950.9286823,192.168.8.138,20.184.175.3,6,54
1784851950.943134,20.184.175.3,192.168.8.138,6,54
1784851950.943134,192.168.8.138,20.184.175.3,6,54
1784851951.1519256,192.168.8.138,140.248.129.91,6,55
1784851951.1789227,192.168.8.138,140.248.129.91,6,55
1784851951.2136686,20.184.175.3,192.168.8.138,6,54
1784851951.2136686,20.184.175.3,192.168.8.138,6,54
1784851951.2358782,192.168.8.138,34.107.243.93,6,54
1784851951.3484495,192.168.8.138,140.248.129.91,6,54
1784851951.4267998,192.168.8.138,239.255.255.250,17,212
1784851951.8377216,192.168.8.138,176.97.122.245,6,54
1784851952.088394,176.97.122.245,192.168.8.138,6,54
1784851952.143915,192.168.8.138,140.248.129.91,6,54
1784851952.1613958,192.168.8.138,140.248.129.91,6,55
1784851952.3062558,192.168.8.138,20.184.175.3,6,66
1784851952.440613,192.168.8.138,239.255.255.250,17,212
1784851952.5626576,20.184.175.3,192.168.8.138,6,66
1784851952.5626576,192.168.8.138,20.184.175.3,6,54
1784851952.5626576,192.168.8.138,20.184.175.3,6,571
1784851952.7674558,192.168.8.138,23.226.136.46,6,66
1784851952.8482423,20.184.175.3,192.168.8.138,6,153
1784851952.8482423,192.168.8.138,20.184.175.3,6,491
1784851953.1617582,192.168.8.138,140.248.129.91,6,55
1784851953.1848948,20.184.175.3,192.168.8.138,6,1454
1784851953.1848948,20.184.175.3,192.168.8.138,6,1454
1784851953.1848948,20.184.175.3,192.168.8.138,6,1454
1784851953.1848948,20.184.175.3,192.168.8.138,6,1454
1784851953.1848948,20.184.175.3,192.168.8.138,6,1090
1784851953.1848948,192.168.8.138,20.184.175.3,6,54
1784851953.1848948,192.168.8.138,20.184.175.3,6,1454
1784851953.1848948,192.168.8.138,20.184.175.3,6,933
1784851953.1848948,20.184.175.3,192.168.8.138,6,54
1784851953.1848948,192.168.8.138,20.184.175.3,6,54
1784851953.2674174,192.168.8.138,140.248.129.91,6,357
1784851953.3286989,192.168.8.138,140.82.112.26,6,1454
1784851953.4627647,20.184.175.3,192.168.8.138,6,157
1784851953.4759326,20.184.175.3,192.168.8.138,6,54
1784851953.4759326,192.168.8.138,20.184.175.3,6,54
1784851953.566872,20.184.175.3,192.168.8.138,6,519
1784851953.566872,192.168.8.138,20.184.175.3,6,54
1784851953.566872,192.168.8.138,20.184.175.3,6,78
1784851953.566872,192.168.8.138,20.184.175.3,6,54
1784851953.8645003,20.184.175.3,192.168.8.138,6,54
1784851953.8645003,20.184.175.3,192.168.8.138,6,54
1784851954.1763082,192.168.8.138,140.248.129.91,6,55
1784851954.7264223,192.168.8.138,140.248.129.91,6,55
1784851955.1858933,192.168.8.138,140.248.129.91,6,55
1784851955.3887098,192.168.8.138,140.248.129.91,6,374
1784851955.765197,192.168.8.138,140.248.129.91,6,55
1784851956.1943877,192.168.8.138,140.248.129.91,6,55
1784851956.363964,192.168.8.138,140.248.129.91,6,54
1784851956.7274091,192.168.8.138,140.248.129.91,6,55
1784851956.7706482,192.168.8.138,140.248.129.91,6,55
1784851956.859619,192.168.8.138,140.248.129.91,6,357
1784851956.9994857,192.168.8.138,195.128.248.23,6,66
1784851957.1514912,192.168.8.138,140.248.129.91,6,55
1784851957.232831,195.128.248.23,192.168.8.138,6,66
1784851957.2357848,192.168.8.138,195.128.248.23,6,54
1784851957.2378151,192.168.8.138,195.128.248.23,6,1420
1784851957.499777,195.128.248.23,192.168.8.138,6,54
1784851957.5078912,34.107.243.93,192.168.8.138,6,54
1784851957.7791996,192.168.8.138,140.248.129.91,6,55
1784851958.1419525,192.168.8.138,140.82.112.26,6,55
1784851964.8112745,192.168.8.138,224.0.0.22,2,54
1784851964.8244662,192.168.8.138,224.0.0.22,2,54
1784851964.828024,192.168.8.138,172.64.148.235,6,66
1784851964.828024,192.168.8.138,224.0.0.22,2,54
1784851964.8364234,192.168.8.138,224.0.0.22,2,54
1784851964.838096,192.168.8.138,224.0.0.22,2,54
1784851964.8403811,192.168.8.138,224.0.0.252,17,75
1784851964.8437774,192.168.8.138,192.168.8.255,17,110
1784851964.8437774,192.168.8.138,192.168.8.255,17,110
1784851964.8450325,192.168.8.138,192.168.8.255,17,110
1784851964.8460412,192.168.8.138,224.0.0.22,2,70
1784851964.8537216,192.168.8.138,224.0.0.22,2,54
1784851964.868138,172.64.148.235,192.168.8.138,6,66
1784851964.868138,192.168.8.138,172.64.148.235,6,54
1784851964.868138,192.168.8.138,172.64.148.235,6,1454
1784851964.868138,192.168.8.138,172.64.148.235,6,551
1784851964.8740802,192.168.8.138,224.0.0.22,2,54
1784851964.9579744,0.0.0.0,255.255.255.255,17,365
1784851964.9647388,192.168.8.1,255.255.255.255,17,354
1784851964.972845,192.168.8.138,172.64.148.235,6,1454
1784851965.0667737,192.168.8.138,239.255.255.250,17,179
1784851965.115293,192.168.8.138,104.18.32.47,6,66
1784851965.1827955,104.18.32.47,192.168.8.138,6,66
1784851965.1827955,192.168.8.138,104.18.32.47,6,54
1784851965.1827955,192.168.8.138,104.18.32.47,6,1454
